timestamp,username,department,job_title,action,resource,resource_sensitivity,final_risk_score,final_risk_level,confidence,unauthorized,is_night,is_weekend,is_off_hours,first_access_resource,ml_flag,tenure_months,days_inactive,privilege_level,alert_title,context_bullets,detailed_explanation,business_impact,recommendation,ground_truth,model_pred,naive_pred
2026-01-29 10:54:05,maria.o'brien,Security,Administrator,admin_operation,HRIS,high,47.4,Medium,66,True,0,0,0,False,0,5,16,user,SUSPICIOUS ADMIN ACTIVITY,"• Resource 'HRIS' is NOT in approved systems for Security department
• Relatively new employee (5 months) — access patterns still being established","maria.o'brien (Security, Administrator) performed admin operations on the HR information system (salaries, personal records, performance data) on 2026-01-29 at 10:54 AM. This resource is NOT part of the approved systems profile for Security users. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 47.4/100.","Admin operation on HRIS risks unauthorized modification of salary records, access controls, or employee status — serious HR and legal exposure.",Log and monitor maria.o'brien's activity for the next 14 days | Request business justification for admin_operation on HRIS | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2025-08-04 10:22:00,timothy.jo,Engineering,Engineer,admin_operation,Customer_Vault,high,47.4,Medium,67,False,0,0,0,True,0,0,11,user,SUSPICIOUS ADMIN ACTIVITY,"• First-ever access to 'Customer_Vault' by this user — no prior history
• New employee — only 0 month(s) with the company, limited baseline established
• Engineering department accessing restricted-sensitivity data — cross-domain exposure risk","timothy.jo (Engineering, Engineer) performed admin operations on the customer PII database (names, emails, payment data) on 2025-08-04 at 10:22 AM. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). User has only 0 month(s) of tenure — limited behavioral baseline; access to sensitive systems is premature. Composite risk score: 47.4/100.","Admin-level operation on customer data vault. Risk of schema changes, data deletion, or backdoor account creation. Critical compliance violation.",Log and monitor timothy.jo's activity for the next 14 days | Request business justification for admin_operation on Customer_Vault | Verify access is within approved role scope,1,1,0
2026-04-02 10:54:06,timothy.xu,Marketing,Architect,export_data,GL_System,high,47.4,Medium,67,True,0,0,0,True,0,38,6,user,UNUSUAL DATA EXPORT PATTERN,"• Resource 'GL_System' is NOT in approved systems for Marketing department
• First-ever access to 'GL_System' by this user — no prior history
• First data export action ever recorded for this user
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","timothy.xu (Marketing, Architect) exported data from the general ledger (financial transactions, account balances) on 2026-04-02 at 10:54 AM. This resource is NOT part of the approved systems profile for Marketing users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 47.4/100.",Export of general ledger data before quarter-end or resignation indicates possible financial fraud risk. SOX 302 violation. Competitor intelligence threat.,Log and monitor timothy.xu's activity for the next 14 days | Request business justification for export_data on GL_System | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-13 10:54:05,varun.rao,Marketing,Developer,admin_operation,Customer_Vault,high,47.4,Medium,67,False,0,0,0,True,0,44,44,user,SUSPICIOUS ADMIN ACTIVITY,"• First-ever access to 'Customer_Vault' by this user — no prior history
• Account inactive for 44 days — reactivation on sensitive resource warrants review
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk
• Context note: cross-department access — Marketing should not query PII directly","varun.rao (Marketing, Developer) performed admin operations on the customer PII database (names, emails, payment data) on 2026-03-13 at 10:54 AM. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.4/100.","Admin-level operation on customer data vault. Risk of schema changes, data deletion, or backdoor account creation. Critical compliance violation.",Log and monitor varun.rao's activity for the next 14 days | Request business justification for admin_operation on Customer_Vault | Verify access is within approved role scope,1,1,0
2026-03-24 10:54:05,william.kumar,Compliance,Manager,file_access,GL_System,high,47.4,Medium,67,True,0,0,0,False,0,31,58,user,CROSS-ROLE FILE ACCESS,"• Resource 'GL_System' is NOT in approved systems for Compliance department
• Account dormant for 58 days — sudden activity on sensitive systems is high risk","william.kumar (Compliance, Manager) accessed files in the general ledger (financial transactions, account balances) on 2026-03-24 at 10:54 AM. This resource is NOT part of the approved systems profile for Compliance users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 58 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.4/100.","File-level access to GL documents. Financial statements, budgets, and projections could be extracted without triggering query-level audit alerts.",Log and monitor william.kumar's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-01-27 10:54:05,harsh.patel,Legal,Specialist,file_access,GL_System,high,47.4,Medium,67,True,0,0,0,False,0,9,52,user,CROSS-ROLE FILE ACCESS,"• Resource 'GL_System' is NOT in approved systems for Legal department
• Account dormant for 52 days — sudden activity on sensitive systems is high risk","harsh.patel (Legal, Specialist) accessed files in the general ledger (financial transactions, account balances) on 2026-01-27 at 10:54 AM. This resource is NOT part of the approved systems profile for Legal users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.4/100.","File-level access to GL documents. Financial statements, budgets, and projections could be extracted without triggering query-level audit alerts.",Log and monitor harsh.patel's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2025-07-17 09:03:00,pooja.martin,Support,Coordinator,export_data,HRIS,high,47.4,Medium,67,True,0,0,0,True,0,25,13,user,UNUSUAL DATA EXPORT PATTERN,"• Access to HRIS is outside normal role scope for this user
• First-ever access to 'HRIS' by this user — no prior history
• First data export action ever recorded for this user
• Support department accessing restricted-sensitivity data — cross-domain exposure risk","pooja.martin (Support, Coordinator) exported data from the HR information system (salaries, personal records, performance data) on 2025-07-17 at 09:03 AM. This resource is NOT part of the approved systems profile for Support users. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 47.4/100.","Potential exfiltration of sensitive HR data: salaries, performance reviews, personal addresses. Violates employee privacy rights and GDPR personal data protections.",Log and monitor pooja.martin's activity for the next 14 days | Request business justification for export_data on HRIS | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-04-03 10:54:06,timothy.jo,Engineering,Engineer,admin_operation,GL_System,high,47.4,Medium,66,True,0,0,0,False,0,6,11,user,SUSPICIOUS ADMIN ACTIVITY,"• Resource 'GL_System' is NOT in approved systems for Engineering department
• Engineering department accessing restricted-sensitivity data — cross-domain exposure risk","timothy.jo (Engineering, Engineer) performed admin operations on the general ledger (financial transactions, account balances) on 2026-04-03 at 10:54 AM. This resource is NOT part of the approved systems profile for Engineering users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 47.4/100.","Admin operations on GL system risk unauthorized journal entries, balance manipulation, or audit trail tampering — material financial fraud risk.",Log and monitor timothy.jo's activity for the next 14 days | Request business justification for admin_operation on GL_System | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-02-27 10:54:06,leila.lopez,IT,Executive,export_data,Admin_Console,medium,47.4,Medium,68,True,0,0,0,True,0,13,43,user,UNUSUAL DATA EXPORT PATTERN,"• Access to Admin_Console is outside normal role scope for this user
• First-ever access to 'Admin_Console' by this user — no prior history
• First data export action ever recorded for this user
• Account inactive for 43 days — reactivation on sensitive resource warrants review
• Context note: expected for IT admins but requires audit trail","leila.lopez (IT, Executive) exported data from the privileged administration console (system-wide access controls) on 2026-02-27 at 10:54 AM. This resource is NOT part of the approved systems profile for IT users. Account was inactive for 43 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.4/100.","Admin console data export could reveal system configurations, user access lists, and security policies — valuable for attackers planning escalation.",Log and monitor leila.lopez's activity for the next 14 days | Request business justification for export_data on Admin_Console | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-31 10:54:05,edward.thomas,Operations,Officer,admin_operation,Data_Lake,medium,47.2,Medium,66,True,0,0,0,False,0,36,24,service-account,SUSPICIOUS ADMIN ACTIVITY,"• Access to Data_Lake is outside normal role scope for this user
• Service account performing human-like interactive operations — possible credential abuse","edward.thomas (Operations, Officer) performed admin operations on the enterprise data lake (raw analytics and ML datasets) on 2026-03-31 at 10:54 AM. This resource is NOT part of the approved systems profile for Operations users. Composite risk score: 47.2/100.",Potentially unauthorized access to Data_Lake. Review required to rule out policy violations or data misuse.,Log and monitor edward.thomas's activity for the next 14 days | Request business justification for admin_operation on Data_Lake | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-02-17 10:54:06,edward.thomas,Operations,Officer,admin_operation,SIEM,medium,47.2,Medium,66,True,0,0,0,False,0,35,24,service-account,SUSPICIOUS ADMIN ACTIVITY,"• Resource 'SIEM' is NOT in approved systems for Operations department
• Service account performing human-like interactive operations — possible credential abuse","edward.thomas (Operations, Officer) performed admin operations on the security information and event management system (security logs) on 2026-02-17 at 10:54 AM. This resource is NOT part of the approved systems profile for Operations users. Composite risk score: 47.2/100.",Potentially unauthorized access to SIEM. Review required to rule out policy violations or data misuse.,Log and monitor edward.thomas's activity for the next 14 days | Request business justification for admin_operation on SIEM | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-03 10:54:05,isha.chen,Compliance,Coordinator,admin_operation,Email_Archive,medium,47.2,Medium,66,True,0,0,0,False,0,9,18,service-account,SUSPICIOUS ADMIN ACTIVITY,"• Access to Email_Archive is outside normal role scope for this user
• Service account performing human-like interactive operations — possible credential abuse","isha.chen (Compliance, Coordinator) performed admin operations on the email archive (historical corporate communications) on 2026-03-03 at 10:54 AM. This resource is NOT part of the approved systems profile for Compliance users. Composite risk score: 47.2/100.",Potentially unauthorized access to Email_Archive. Review required to rule out policy violations or data misuse.,Log and monitor isha.chen's activity for the next 14 days | Request business justification for admin_operation on Email_Archive | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2025-08-10 08:43:00,harsh.jones,Operations,Specialist,api_call,Email_Archive,medium,47.2,Medium,68,False,0,1,1,True,0,10,43,service-account,UNUSUAL API CALL PATTERN,"• First-ever access to 'Email_Archive' by this user — no prior history
• Access at 08:00 hrs — outside standard business hours (09:00–17:00)
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 43 days — reactivation on sensitive resource warrants review
• Service account performing human-like interactive operations — possible credential abuse","harsh.jones (Operations, Specialist) made an API call to the email archive (historical corporate communications) on 2025-08-10 at 08:43 AM. Access at 08:00 hrs is outside standard working hours (09:00–17:00). Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 43 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.2/100.",Potentially unauthorized access to Email_Archive. Review required to rule out policy violations or data misuse.,Log and monitor harsh.jones's activity for the next 14 days | Verify access is within approved role scope,1,1,1
2026-02-09 10:54:06,isha.chen,Compliance,Coordinator,export_data,Email_Archive,medium,47.2,Medium,67,True,0,0,0,True,0,8,18,service-account,UNUSUAL DATA EXPORT PATTERN,"• Access to Email_Archive is outside normal role scope for this user
• First-ever access to 'Email_Archive' by this user — no prior history
• First data export action ever recorded for this user
• Service account performing human-like interactive operations — possible credential abuse","isha.chen (Compliance, Coordinator) exported data from the email archive (historical corporate communications) on 2026-02-09 at 10:54 AM. This resource is NOT part of the approved systems profile for Compliance users. Composite risk score: 47.2/100.",Potentially unauthorized access to Email_Archive. Review required to rule out policy violations or data misuse.,Log and monitor isha.chen's activity for the next 14 days | Request business justification for export_data on Email_Archive | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-04-17 10:54:06,edward.thomas,Operations,Officer,admin_operation,Data_Lake,medium,47.2,Medium,66,True,0,0,0,False,0,37,24,service-account,SUSPICIOUS ADMIN ACTIVITY,"• Access to Data_Lake is outside normal role scope for this user
• Service account performing human-like interactive operations — possible credential abuse","edward.thomas (Operations, Officer) performed admin operations on the enterprise data lake (raw analytics and ML datasets) on 2026-04-17 at 10:54 AM. This resource is NOT part of the approved systems profile for Operations users. Composite risk score: 47.2/100.",Potentially unauthorized access to Data_Lake. Review required to rule out policy violations or data misuse.,Log and monitor edward.thomas's activity for the next 14 days | Request business justification for admin_operation on Data_Lake | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-11 10:54:06,kenneth.moore,Sales,Architect,api_call,Admin_Console,medium,47.2,Medium,66,True,0,0,0,False,0,3,13,service-account,UNUSUAL API CALL PATTERN,"• Resource 'Admin_Console' is NOT in approved systems for Sales department
• Relatively new employee (3 months) — access patterns still being established
• Service account performing human-like interactive operations — possible credential abuse","kenneth.moore (Sales, Architect) made an API call to the privileged administration console (system-wide access controls) on 2026-03-11 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Composite risk score: 47.2/100.",API call to admin console — risk of automated privilege escalation or backdoor provisioning.,Log and monitor kenneth.moore's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,0,1,0
2025-05-05 15:36:00,kevin.ramirez,Legal,Architect,login,PROD_DB,high,47.0,Medium,68,True,0,0,0,True,0,12,46,power-user,OFF-HOURS LOGIN DETECTED,"• Resource 'PROD_DB' is NOT in approved systems for Legal department
• First-ever access to 'PROD_DB' by this user — no prior history
• Account inactive for 46 days — reactivation on sensitive resource warrants review","kevin.ramirez (Legal, Architect) logged in the production database (live business data) on 2025-05-05 at 03:36 PM. This resource is NOT part of the approved systems profile for Legal users. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 47.0/100.",Unauthorized production database login — possible account compromise or insider access.,Log and monitor kevin.ramirez's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-02-07 10:54:05,joshua.white,Finance,Coordinator,admin_operation,PROD_DB,high,46.9,Medium,67,False,0,1,0,True,0,20,2,user,SUSPICIOUS ADMIN ACTIVITY,"• First-ever access to 'PROD_DB' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted","joshua.white (Finance, Coordinator) performed admin operations on the production database (live business data) on 2026-02-07 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 46.9/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",Log and monitor joshua.white's activity for the next 14 days | Request business justification for admin_operation on PROD_DB | Verify access is within approved role scope,1,1,0
2026-02-07 10:54:06,nisha.martinez,HR,Architect,admin_operation,PROD_DB,high,46.9,Medium,67,False,0,1,0,True,0,24,25,user,SUSPICIOUS ADMIN ACTIVITY,"• First-ever access to 'PROD_DB' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted","nisha.martinez (HR, Architect) performed admin operations on the production database (live business data) on 2026-02-07 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 46.9/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",Log and monitor nisha.martinez's activity for the next 14 days | Request business justification for admin_operation on PROD_DB | Verify access is within approved role scope,1,1,0
2026-02-28 10:54:05,joshua.white,Finance,Coordinator,export_data,Admin_Console,medium,46.9,Medium,67,True,0,1,0,False,0,21,2,user,UNUSUAL DATA EXPORT PATTERN,"• Resource 'Admin_Console' is NOT in approved systems for Finance department
• First data export action ever recorded for this user
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted","joshua.white (Finance, Coordinator) exported data from the privileged administration console (system-wide access controls) on 2026-02-28 at 10:54 AM. This resource is NOT part of the approved systems profile for Finance users. Weekend access with no documented maintenance window or on-call rotation. Composite risk score: 46.9/100.","Admin console data export could reveal system configurations, user access lists, and security policies — valuable for attackers planning escalation.",Log and monitor joshua.white's activity for the next 14 days | Request business justification for export_data on Admin_Console | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-02-16 10:54:06,kevin.ramirez,Legal,Architect,admin_operation,BI_Tool,low,46.6,Medium,69,False,0,0,0,True,1,22,46,power-user,SUSPICIOUS ADMIN ACTIVITY,"• First-ever access to 'BI_Tool' by this user — no prior history
• Account inactive for 46 days — reactivation on sensitive resource warrants review
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Access attempt failed — may indicate password probing or misconfigured permissions","kevin.ramirez (Legal, Architect) performed admin operations on the business intelligence reporting platform on 2026-02-16 at 10:54 AM. Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. The access attempt resulted in a FAILURE status — may indicate unauthorized probing. Composite risk score: 46.6/100.",Potentially unauthorized access to BI_Tool. Review required to rule out policy violations or data misuse.,Log and monitor kevin.ramirez's activity for the next 14 days | Request business justification for admin_operation on BI_Tool | Verify access is within approved role scope,1,1,0
2026-02-04 10:54:06,nicholas.romano,Security,Officer,sql_query,SIEM,medium,46.4,Medium,68,True,0,0,0,True,0,26,52,power-user,CROSS-DEPARTMENT DATA QUERY,"• Access to SIEM is outside normal role scope for this user
• First-ever access to 'SIEM' by this user — no prior history
• Account dormant for 52 days — sudden activity on sensitive systems is high risk
• Context note: appropriate for Security team during investigations","nicholas.romano (Security, Officer) ran a SQL query on the security information and event management system (security logs) on 2026-02-04 at 10:54 AM. This resource is NOT part of the approved systems profile for Security users. Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",Potentially unauthorized access to SIEM. Review required to rule out policy violations or data misuse.,Log and monitor nicholas.romano's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-01-02 18:53:00,edward.smith,Support,Specialist,file_access,Customer_Vault,high,46.4,Medium,67,True,0,0,1,True,0,30,12,user,CROSS-ROLE FILE ACCESS,"• Access to Customer_Vault is outside normal role scope for this user
• First-ever access to 'Customer_Vault' by this user — no prior history
• Access at 18:00 hrs — outside standard business hours (09:00–17:00)
• Support department accessing restricted-sensitivity data — cross-domain exposure risk","edward.smith (Support, Specialist) accessed files in the customer PII database (names, emails, payment data) on 2026-01-02 at 06:53 PM. This resource is NOT part of the approved systems profile for Support users. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 18:00 hrs is outside standard working hours (09:00–17:00). Composite risk score: 46.4/100.",File-level access to customer data assets. Risk of offline copies being created and removed from audit trails.,Log and monitor edward.smith's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,1
2026-01-31 10:54:05,nicholas.harris,Marketing,Analyst,login,PROD_DB,high,46.4,Medium,69,True,0,1,0,False,0,2,40,user,OFF-HOURS LOGIN DETECTED,"• Resource 'PROD_DB' is NOT in approved systems for Marketing department
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• New employee — only 2 month(s) with the company, limited baseline established
• Account inactive for 40 days — reactivation on sensitive resource warrants review
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","nicholas.harris (Marketing, Analyst) logged in the production database (live business data) on 2026-01-31 at 10:54 AM. This resource is NOT part of the approved systems profile for Marketing users. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Weekend access with no documented maintenance window or on-call rotation. User has only 2 month(s) of tenure — limited behavioral baseline; access to sensitive systems is premature. Account was inactive for 40 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",Unauthorized production database login — possible account compromise or insider access.,Log and monitor nicholas.harris's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-04 10:54:06,daniel.colombo,Sales,Specialist,sql_query,SIEM,medium,46.4,Medium,68,True,0,0,0,True,0,12,52,power-user,CROSS-DEPARTMENT DATA QUERY,"• Resource 'SIEM' is NOT in approved systems for Sales department
• First-ever access to 'SIEM' by this user — no prior history
• Account dormant for 52 days — sudden activity on sensitive systems is high risk","daniel.colombo (Sales, Specialist) ran a SQL query on the security information and event management system (security logs) on 2026-03-04 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",Potentially unauthorized access to SIEM. Review required to rule out policy violations or data misuse.,Log and monitor daniel.colombo's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2025-11-20 04:13:00,meera.quinn,Executive,Developer,sql_query,Data_Lake,medium,46.4,Medium,69,True,1,0,1,True,0,10,30,user,CROSS-DEPARTMENT DATA QUERY,"• Resource 'Data_Lake' is NOT in approved systems for Executive department
• First-ever access to 'Data_Lake' by this user — no prior history
• Access at 04:00 hrs — deep night hours (22:00–06:00)
• Account inactive for 30 days — reactivation on sensitive resource warrants review","meera.quinn (Executive, Developer) ran a SQL query on the enterprise data lake (raw analytics and ML datasets) on 2025-11-20 at 04:13 AM. This resource is NOT part of the approved systems profile for Executive users. Access at 04:00 hrs falls in deep night hours — no legitimate business justification recorded. Account was inactive for 30 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",Potentially unauthorized access to Data_Lake. Review required to rule out policy violations or data misuse.,Log and monitor meera.quinn's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,1
2026-04-13 10:54:05,ronald.wilson,Finance,Coordinator,admin_operation,PROD_DB,high,46.4,Medium,65,False,0,0,0,False,0,26,25,power-user,SUSPICIOUS ADMIN ACTIVITY,,"ronald.wilson (Finance, Coordinator) performed admin operations on the production database (live business data) on 2026-04-13 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 46.4/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",Log and monitor ronald.wilson's activity for the next 14 days | Request business justification for admin_operation on PROD_DB | Verify access is within approved role scope,1,1,0
2025-04-22 09:18:00,varun.rao,Marketing,Developer,api_call,HRIS,high,46.4,Medium,68,True,0,0,0,True,0,33,44,user,UNUSUAL API CALL PATTERN,"• Resource 'HRIS' is NOT in approved systems for Marketing department
• First-ever access to 'HRIS' by this user — no prior history
• Account inactive for 44 days — reactivation on sensitive resource warrants review
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","varun.rao (Marketing, Developer) made an API call to the HR information system (salaries, personal records, performance data) on 2025-04-22 at 09:18 AM. This resource is NOT part of the approved systems profile for Marketing users. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.","API-level access to HR data. Could be used to enumerate employees, extract org structure, or exfiltrate personal information programmatically.",Log and monitor varun.rao's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
2026-03-20 10:54:05,meera.burke,Operations,Executive,file_access,PROD_DB,high,46.4,Medium,66,False,0,0,0,False,0,6,59,power-user,CROSS-ROLE FILE ACCESS,"• Account dormant for 59 days — sudden activity on sensitive systems is high risk
• Operations department accessing restricted-sensitivity data — cross-domain exposure risk","meera.burke (Operations, Executive) accessed files in the production database (live business data) on 2026-03-20 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 59 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",File access to production database storage. Raw data files could bypass query-level access controls.,Log and monitor meera.burke's activity for the next 14 days | Verify access is within approved role scope,1,1,0
2026-04-20 10:54:06,isha.ghosh,IT,Manager,admin_operation,Admin_Console,medium,46.4,Medium,66,False,0,0,0,False,0,4,44,power-user,SUSPICIOUS ADMIN ACTIVITY,"• Relatively new employee (4 months) — access patterns still being established
• Account inactive for 44 days — reactivation on sensitive resource warrants review
• Context note: expected for IT admins but requires audit trail","isha.ghosh (IT, Manager) performed admin operations on the privileged administration console (system-wide access controls) on 2026-04-20 at 10:54 AM. Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.","Admin operation on privileged console. Highest severity — could result in account creation/deletion, permission escalation, or system-wide configuration changes.",Log and monitor isha.ghosh's activity for the next 14 days | Request business justification for admin_operation on Admin_Console | Verify access is within approved role scope,1,1,0
2026-04-13 10:54:05,ronald.wilson,Finance,Coordinator,export_data,PROD_DB,high,46.4,Medium,66,False,0,0,0,True,0,26,25,power-user,UNUSUAL DATA EXPORT PATTERN,• First-ever access to 'PROD_DB' by this user — no prior history,"ronald.wilson (Finance, Coordinator) exported data from the production database (live business data) on 2026-04-13 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 46.4/100.",Production database export is a critical event. Live business data across all systems is at risk of exfiltration. Service disruption and data breach risk.,Log and monitor ronald.wilson's activity for the next 14 days | Request business justification for export_data on PROD_DB | Verify access is within approved role scope,1,1,0
2025-12-25 15:25:00,matthew.huang,Operations,Lead,export_data,GL_System,high,46.4,Medium,66,False,0,0,0,True,0,3,7,power-user,UNUSUAL DATA EXPORT PATTERN,"• First-ever access to 'GL_System' by this user — no prior history
• Relatively new employee (3 months) — access patterns still being established
• Operations department accessing restricted-sensitivity data — cross-domain exposure risk","matthew.huang (Operations, Lead) exported data from the general ledger (financial transactions, account balances) on 2025-12-25 at 03:25 PM. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 46.4/100.",Export of general ledger data before quarter-end or resignation indicates possible financial fraud risk. SOX 302 violation. Competitor intelligence threat.,Log and monitor matthew.huang's activity for the next 14 days | Request business justification for export_data on GL_System | Verify access is within approved role scope,1,1,0
2026-04-17 10:54:05,nicholas.romano,Security,Officer,api_call,Data_Lake,medium,46.4,Medium,67,True,0,0,0,False,0,29,52,power-user,UNUSUAL API CALL PATTERN,"• Resource 'Data_Lake' is NOT in approved systems for Security department
• Account dormant for 52 days — sudden activity on sensitive systems is high risk","nicholas.romano (Security, Officer) made an API call to the enterprise data lake (raw analytics and ML datasets) on 2026-04-17 at 10:54 AM. This resource is NOT part of the approved systems profile for Security users. Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 46.4/100.",Potentially unauthorized access to Data_Lake. Review required to rule out policy violations or data misuse.,Log and monitor nicholas.romano's activity for the next 14 days | Review access permissions and align with role definition | Verify access is within approved role scope,1,1,0
